city,title,price,area,location,property_type,bedrooms,bathrooms,built_in_year,parking_space,servant_quarters,store_rooms,kitchens,drawing_room,dining_room,study_room,prayer_room,powder_room,lounge_sitting_room,url
Islamabad,11th Central Apartment 3 Bed Available For Sale,49000000.0,7.9 Marla,"G-11, Islamabad, Islamabad Capital",Flat,3.0,3.0,2021,11,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_g-11_11th_central_apartment_3_bed_available_for_sale-53139785-168-1.html
Islamabad,"Spacious 5-Bedroom Penthouse for Sale in Sukh Chayn Residence, F-10 Islamabad",320000000.0,1.1 Kanal,"F-10, Islamabad, Islamabad Capital",Flat,5.0,6.0,2026,Yes,1,2,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/f_10_sukh_chayn_residence_spacious_5-bedroom_penthouse_for_sale_in_sukh_chayn_residence_f-10_islamabad-53210448-13589-1.html
Islamabad,Brand New Stylish 10 Marla House Available For Sale In Sector C1,62500000.0,10 Marla,"Bahria Town, Islamabad, Islamabad Capital",House,5.0,6.0,2026,Yes,,,,5,5,,,,,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c1_brand_new_stylish_10_marla_house_available_for_sale_in_sector_c1-53481975-11987-1.html
Islamabad,"Two Bed Plus Study Room Apartment Having 3bath, Attractive Lake View Available For Sale. Prominently-Located Flat Available In One Constitution Avenue For Sale",85000000.0,8.8 Marla,"Constitution Avenue, Islamabad, Islamabad Capital",Flat,2.0,3.0,2026,,,,,,,,,,,https://www.zameen.com/Property/constitution_avenue_one_constitution_avenue_two_bed_plus_study_room_apartment_having_3bath_attractive_lake_view_available_for_sale_prominently-located_flat_available_in_one_constitution_avenue_for_sale-54233739-21856-1.html
Islamabad,"7 Marla Single Storey House for Sale E-18 Gulshan-e-Sehat, Islamabad",15000000.0,7 Marla,"E-18, Islamabad, Islamabad Capital",House,3.0,3.0,2016,1,,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/e_18_gulshan-e-sehat_1_7_marla_single_storey_house_for_sale_e-18_gulshan-e-sehat_islamabad-54113684-3258-1.html
Islamabad,"7 Marla Single Storey House for Sale E-18 Gulshan-e-Sehat, Islamabad",15000000.0,7 Marla,"E-18, Islamabad, Islamabad Capital",House,3.0,3.0,2023,4,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/e_18_gulshan-e-sehat_1_7_marla_single_storey_house_for_sale_e-18_gulshan-e-sehat_islamabad-54113685-3258-1.html
Islamabad,Architecture 5 Beds Solid Construction Bungalow For Sale,142500000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,6.0,2025,3,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_architecture_5_beds_solid_construction_bungalow_for_sale-52405997-339-1.html
Islamabad,BEAUTIFUL LOCATION HOUSE FOR SALE,87000000.0,12 Marla,"E-11, Islamabad, Islamabad Capital",House,6.0,6.0,2026,2,1,,2,Yes,Yes,,,,Yes,https://www.zameen.com/Property/islamabad_e-11_beautiful_location_house_for_sale-54139168-329-1.html
Islamabad,Gulberg Residence Block L 7 Marla House Available For Sale Near To D Markaz High Class Location Avaible In Investor Price,35000000.0,7 Marla,"Gulberg, Islamabad, Islamabad Capital",House,6.0,7.0,2025,2,Yes,,1,Yes,Yes,,,Yes,Yes,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_l_gulberg_residence_block_l_7_marla_house_available_for_sale_near_to_d_markaz_high_class_location_avaible_in_investor_price-54139254-9122-1.html
Islamabad,1 Kanal House for Sale in F-7/2 Islamabad | 7 Bed Luxury House with Margalla View,299000000.0,1 Kanal,"F-7, Islamabad, Islamabad Capital",House,7.0,7.0,2024,4,1,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/f_7_f-7_2_1_kanal_house_for_sale_in_f-7_2_islamabad_7_bed_luxury_house_with_margalla_view-54243736-3308-1.html
Islamabad,5 Marla House available for Sale,15500000.0,5 Marla,"D-17, Islamabad, Islamabad Capital",House,4.0,5.0,2023,Yes,1,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_d-17_5_marla_house_available_for_sale-54082675-737-1.html
Islamabad,5 Marla Brand New Double Storey House Available For Sale,13000000.0,5 Marla,"E-17, Islamabad, Islamabad Capital",House,4.0,5.0,2026,2026,,5,2,Yes,Yes,,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_e-17_5_marla_brand_new_double_storey_house_available_for_sale-54193778-1409-1.html
Islamabad,Centrally Located House In Bani Gala Is Available For Sale,14000000.0,3.7 Marla,"Bani Gala, Islamabad, Islamabad Capital",House,3.0,4.0,2022,1,Yes,1,1,Yes,Yes,,,Yes,Yes,https://www.zameen.com/Property/islamabad_bani_gala_centrally_located_house_in_bani_gala_is_available_for_sale-54199059-340-1.html
Islamabad,Buy A House Of 11 Marla In Bani Gala,45000000.0,11 Marla,"Bani Gala, Islamabad, Islamabad Capital",House,5.0,5.0,2026,,,,,,,,,,,https://www.zameen.com/Property/islamabad_bani_gala_buy_a_house_of_11_marla_in_bani_gala-54130530-340-1.html
Islamabad,Brand New Beautiful House With Swimming Pool Is For Sale In F-7,450000000.0,1.1 Kanal,"F-7, Islamabad, Islamabad Capital",House,5.0,6.0,2026,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_f-7_brand_new_beautiful_house_with_swimming_pool_is_for_sale_in_f-7-53948442-165-1.html
Islamabad,F-6 3 Investor Rate Old Livable House Is For SALE,465000000.0,2 Kanal,"F-6, Islamabad, Islamabad Capital",House,6.0,6.0,2025,Yes,,6,6,6,6,,,,6,https://www.zameen.com/Property/f_6_f-6_3_f-6_3_investor_rate_old_livable_house_is_for_sale-53418562-3301-1.html
Islamabad,Beautiful Designer 14 Marla ( 40*80 ) House For Sale in G-15 Islamabad.,51000000.0,14 Marla,"G-15, Islamabad, Islamabad Capital",House,7.0,6.0,2024,4,1,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_g-15_beautiful_designer_14_marla_40_80_house_for_sale_in_g-15_islamabad-53974259-764-1.html
Islamabad,5 Marla Single Storey House for Sale in Shah Allah Ditta | CDA Zone 3 Registered,11500000.0,5 Marla,"Shah Allah Ditta, Islamabad, Islamabad Capital",House,,,2021,Yes,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_shah_allah_ditta_5_marla_single_storey_house_for_sale_in_shah_allah_ditta_cda_zone_3_registered-54081431-8424-1.html
Islamabad,Appartment For Sale.   Society Appartment Of Jammu & Kashmir Housing Society G15 Islamabad.,14800000.0,8.8 Marla,"G-15, Islamabad, Islamabad Capital",Flat,3.0,3.0,2026,2,1,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_g-15_appartment_for_sale_society_appartment_of_jammu_kashmir_housing_society_g15_islamabad-54139503-764-1.html
Islamabad,BRAND NEW 14 MARLA DOUBLE UNIT HOUSE FOR SALE IN G13,124000000.0,14 Marla,"G-13, Islamabad, Islamabad Capital",House,6.0,6.0,2026,,,,,6,6,6,6,,,https://www.zameen.com/Property/g_13_g-13_3_brand_new_14_marla_double_unit_house_for_sale_in_g13-54231117-3339-1.html
Islamabad,2 Bed Apartment - 960 Sqft,9800000.0,4.3 Marla,"River Garden, Islamabad, Islamabad Capital",Flat,2.0,2.0,2024,,,,,,,,,,,https://www.zameen.com/Property/islamabad_river_garden_2_bed_apartment_-_960_sqft-54081483-1457-1.html
Islamabad,Beauty Solid Owner Build A+ Construction House For Sale,150000000.0,1 Kanal,"E-11, Islamabad, Islamabad Capital",House,10.0,6.0,2015,4,3,3,3,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/e_11_e-11_3_beauty_solid_owner_build_a_construction_house_for_sale-54249908-3238-1.html
Islamabad,1 Kanal Ultra Luxurious Designer South Face House For Sale,109000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,6.0,2025,3,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_ultra_luxurious_designer_south_face_house_for_sale-53041859-339-1.html
Islamabad,10 Marla Brand New Solid Constructed House For Sale with front open,72500000.0,10 Marla,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,6.0,2026,2,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_10_marla_brand_new_solid_constructed_house_for_sale_with_front_open-52686163-339-1.html
Islamabad,1 Kanal Owner Built Slightly Used Double Unit House For Sale,105000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,6.0,6.0,2024,3,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_owner_built_slightly_used_double_unit_house_for_sale-52404124-339-1.html
Islamabad,One And Only Park Face House Available For Sale Fully Furnished With Luxurious Designed,115000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,6.0,2025,3,2,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_one_and_only_park_face_house_available_for_sale_fully_furnished_with_luxurious_designed-52411824-339-1.html
Islamabad,Modern House Available For Sale At Prime Location,145000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,6.0,2026,3,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_modern_house_available_for_sale_at_prime_location-54225860-339-1.html
Islamabad,60*100 1.5 Kanal Brand new Royal House For Sale In G-14 Islamabad,180000000.0,1.5 Kanal,"G-14, Islamabad, Islamabad Capital",House,9.0,7.0,2015,5,1,2,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_g-14_60_100_1_5_kanal_brand_new_royal_house_for_sale_in_g-14_islamabad-54054169-454-1.html
Islamabad,40*80 14 Marla Brandnew Premium Designer House Available In G-13 Islamabad,128000000.0,14 Marla,"G-13, Islamabad, Islamabad Capital",House,7.0,7.0,2000,2,1,2,2,Yes,Yes,Yes,,Yes,Yes,https://www.zameen.com/Property/islamabad_g-13_40_80_14_marla_brandnew_premium_designer_house_available_in_g-13_islamabad-54054212-330-1.html
Islamabad,House For Sale In MPCHS - Block E,65000000.0,10 Marla,"B-17, Islamabad, Islamabad Capital",House,,,2020,10,,,,,,,,,,https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_e_house_for_sale_in_mpchs_-_block_e-54143106-3120-1.html
Islamabad,Your Dream 10 Marla House Is Available In D-12/3,155000000.0,10 Marla,"D-12, Islamabad, Islamabad Capital",House,5.0,5.0,2024,,,,,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/d_12_d-12_3_your_dream_10_marla_house_is_available_in_d-12_3-54194288-3156-1.html
Islamabad,House Available In D-12 For Sale,53000000.0,5 Marla,"D-12, Islamabad, Islamabad Capital",House,3.0,3.0,2026,,,,,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_d-12_house_available_in_d-12_for_sale-54194275-160-1.html
Islamabad,Beautifully Constructed House Is Available For sale In D-12/4,65000000.0,5 Marla,"D-12, Islamabad, Islamabad Capital",House,4.0,4.0,2026,,,,,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/d_12_d-12_4_beautifully_constructed_house_is_available_for_sale_in_d-12_4-54076104-3157-1.html
Islamabad,2 Bedroom Luxury Apartment,35000000.0,8.9 Marla,"B-17, Islamabad, Islamabad Capital",Flat,2.0,2.0,2000,Yes,Yes,1,2,Yes,Yes,Yes,Yes,,,https://www.zameen.com/Property/islamabad_b-17_2_bedroom_luxury_apartment-54218043-616-1.html
Islamabad,In Bani Gala 6 Marla House For Sale,15300000.0,6 Marla,"Bani Gala, Islamabad, Islamabad Capital",House,3.0,4.0,2026,,,,,,,,,,,https://www.zameen.com/Property/islamabad_bani_gala_in_bani_gala_6_marla_house_for_sale-54214073-340-1.html
Islamabad,Buy A Centrally Located 4 Kanal Farm House In Simly Dam Road,70000000.0,4 Kanal,"Simly Dam Road, Islamabad, Islamabad Capital",Farm House,3.0,3.0,2025,Yes,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_simly_dam_road_buy_a_centrally_located_4_kanal_farm_house_in_simly_dam_road-54232442-8445-1.html
Islamabad,Prime Location 5 Marla House For sale In National Police Foundation O-9 National Police Foundation O-9 In Only Rs. 30000000,30000000.0,5 Marla,"National Police Foundation O-9, Islamabad, Islamabad Capital",House,5.0,5.0,2026,,,,5,5,5,,,,,https://www.zameen.com/Property/islamabad_national_police_foundation_o-9_prime_location_5_marla_house_for_sale_in_national_police_foundation_o-9_national_police_foundation_o-9_in_only_rs_30000000-53998533-331-1.html
Islamabad,Deal With Owner original picture attached,27000000.0,5 Marla,"FECHS, Islamabad, Islamabad Capital",House,5.0,5.0,2026,1,,,,,,,,,,https://www.zameen.com/Property/fechs_jinnah_gardens_deal_with_owner_original_picture_attached-54173788-1420-1.html
Islamabad,"Brand New 10 Marla House Sec C In Zaraj Housing Society, Islamabad Modern Design, Prime Location, And Luxury Living",54000000.0,10 Marla,"Zaraj Housing Scheme, Islamabad, Islamabad Capital",House,5.0,6.0,2025,Yes,5,,5,5,5,5,,,,https://www.zameen.com/Property/islamabad_zaraj_housing_scheme_brand_new_10_marla_house_sec_c_in_zaraj_housing_society_islamabad_modern_design_prime_location_and_luxury_living-53879264-3508-1.html
Islamabad,5 Marla Double Storey House For Sale Islamabad,22500000.0,5 Marla,"Kuri Road, Islamabad, Islamabad Capital",House,5.0,6.0,2026,1,1,5,2,Yes,Yes,,,,Yes,https://www.zameen.com/Property/islamabad_kuri_road_5_marla_double_storey_house_for_sale_islamabad-54240704-10322-1.html
Islamabad,Ground Floor Flat For Sale Extra land A Block G15 Islamabad,16500000.0,10.4 Marla,"G-15, Islamabad, Islamabad Capital",Flat,4.0,4.0,2020,2020,5,5,5,5,5,5,,,,https://www.zameen.com/Property/g_15_g-15_4_ground_floor_flat_for_sale_extra_land_a_block_g15_islamabad-54086105-3351-1.html
Islamabad,Flat Available For Sale G-15 Markaz Islamabad,2700000.0,1.3 Marla,"G-15, Islamabad, Islamabad Capital",Flat,1.0,1.0,2026,,,,1,,,,,,,https://www.zameen.com/Property/g_15_g-15_markaz_flat_available_for_sale_g-15_markaz_islamabad-54086187-3352-1.html
Islamabad,Flat available For Sale G-15/2 Islamabad,8000000.0,3.9 Marla,"G-15, Islamabad, Islamabad Capital",Flat,3.0,3.0,2026,,,,,,,,,,,https://www.zameen.com/Property/g_15_g-15_2_flat_available_for_sale_g-15_2_islamabad-54086317-3349-1.html
Islamabad,7 Marla Brand New 2 Storey House For Sale Extra land G-15 Islamabad,35000000.0,7 Marla,"G-15, Islamabad, Islamabad Capital",House,4.0,6.0,2024,,,7,,,,,,,,https://www.zameen.com/Property/g_15_g-15_2_7_marla_brand_new_2_storey_house_for_sale_extra_land_g-15_islamabad-54086379-3349-1.html
Islamabad,10 Marla Brandnew House For Sale In G-13 Islamabad,85000000.0,10 Marla,"G-13, Islamabad, Islamabad Capital",House,8.0,7.0,2021,1,1,,1,Yes,Yes,Yes,,Yes,Yes,https://www.zameen.com/Property/islamabad_g-13_10_marla_brandnew_house_for_sale_in_g-13_islamabad-54121631-330-1.html
Islamabad,5 Marla Brand New Modern House For Sale In G-14/4 Islamabad,56500000.0,5 Marla,"G-14, Islamabad, Islamabad Capital",House,5.0,5.0,2026,Yes,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/g_14_g-14_4_5_marla_brand_new_modern_house_for_sale_in_g-14_4_islamabad-54113536-3346-1.html
Islamabad,A House Of 5400 Square Feet In Islamabad,120000000.0,1.2 Kanal,"B-17, Islamabad, Islamabad Capital",House,10.0,6.0,2026,,,,,,,,,,,https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_b_a_house_of_5400_square_feet_in_islamabad-53814966-3117-1.html
Islamabad,SINGAL STORY HOUSE AVAILABLE FOR SALE,80000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,4.0,5.0,2024,,,,,,,,,,,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_c_singal_story_house_available_for_sale-54018306-3198-1.html
Islamabad,DHA PHASE 1 SECTER E,122000000.0,1.2 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,6.0,2025,4,12,1,2,Yes,Yes,Yes,,,Yes,https://www.zameen.com/Property/dha_defence_phase_1_dha_phase_1_-_sector_e_dha_phase_1_secter_e-54188047-3193-1.html
Islamabad,DHAI PHASE 1 C ORCHAD,220000000.0,2 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,6.0,6.0,2025,6,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_1_dhai_phase_1_c_orchad-54188094-376-1.html
Islamabad,DHA PHASE 2 SECTER D,150000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,6.0,2025,4,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_d_dha_phase_2_secter_d-54188133-3199-1.html
Islamabad,DHAI PHASE 1 SECTER F HOUSE FOR SALE,260000000.0,2.7 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,7.0,6.0,2025,5,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_phase_1_dha_phase_1_-_sector_f_dhai_phase_1_secter_f_house_for_sale-54190910-8226-1.html
Islamabad,"Reasonably-Priced Prime Location 6 Marla House In G-9/4, Islamabad Is Available As Of Now",63500000.0,6 Marla,"G-9, Islamabad, Islamabad Capital",House,4.0,4.0,2026,1,4,,4,4,4,,,,4,https://www.zameen.com/Property/g_9_g-9_4_reasonably-priced_prime_location_6_marla_house_in_g-9_4_islamabad_is_available_as_of_now-54033338-3387-1.html
Islamabad,Gulberg Green Islamabad Sky Park One One Bed Apartment Available For Sale Prime Location Retail,25000000.0,4.3 Marla,"Gulberg, Islamabad, Islamabad Capital",Flat,1.0,1.0,2022,Yes,,1,1,1,1,,,,Yes,https://www.zameen.com/Property/gulberg_greens_skypark_one_gulberg_green_islamabad_sky_park_one_one_bed_apartment_available_for_sale_prime_location_retail-54153983-15266-1.html
Islamabad,Old House Is For SALE In F-8,240000000.0,1 Kanal,"F-8, Islamabad, Islamabad Capital",House,4.0,5.0,2026,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_f-8_old_house_is_for_sale_in_f-8-53612669-166-1.html
Islamabad,DHA Valley - Oleander Sector  DHA Home Islamabad - House For Sale,4000000.0,5 Marla,"DHA Defence, Islamabad, Islamabad Capital",House,,6.0,2026,,,,,6,6,,,,,https://www.zameen.com/Property/dha_valley_oleander_sector_oleander_sector_-_dha_homes_dha_valley_-_oleander_sector_dha_home_islamabad_-_house_for_sale-54132774-16825-1.html
Islamabad,Luxurious Designer Single Unit House,145000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,6.0,2026,3,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_b_luxurious_designer_single_unit_house-54221751-3197-1.html
Islamabad,Flat For Sale,9500000.0,4 Marla,"B-17, Islamabad, Islamabad Capital",Flat,2.0,2.0,2026,,,2,2,,,,,,2,https://www.zameen.com/Property/b_17_mpchs_-_multi_gardens_flat_for_sale-52819946-3115-1.html
Islamabad,1225 Square Feet Flat For Sale In MPCHS - Block B,12500000.0,5.4 Marla,"B-17, Islamabad, Islamabad Capital",Flat,3.0,3.0,2024,,,,,,,,,,,https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_b_1225_square_feet_flat_for_sale_in_mpchs_-_block_b-52866718-3117-1.html
Islamabad,Defence Residency 2 bedroom apartment 804 sqyrft for sale,8000000.0,3.6 Marla,"DHA Defence, Islamabad, Islamabad Capital",Flat,2.0,2.0,2025,2,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_phase_2_defence_residency_defence_residency_2_bedroom_apartment_804_sqyrft_for_sale-53853455-9914-1.html
Islamabad,Elcielo Block A 3 Bed Apartment For Sale,16000000.0,6.3 Marla,"DHA Defence, Islamabad, Islamabad Capital",Flat,3.0,3.0,2026,2026,Yes,Yes,Yes,,Yes,,Yes,,Yes,https://www.zameen.com/Property/dha_defence_phase_2_defence_residency_elcielo_block_a_3_bed_apartment_for_sale-54158830-9914-1.html
Islamabad,Legnum Tower 2 Bed Furnished Apartment 7th Floor For Sale,17500000.0,6.3 Marla,"DHA Defence, Islamabad, Islamabad Capital",Flat,2.0,2.0,2025,,,,Yes,,,,,,2,https://www.zameen.com/Property/dha_defence_phase_2_lignum_tower_legnum_tower_2_bed_furnished_apartment_7th_floor_for_sale-54219488-9913-1.html
Islamabad,2 Bed Apartment On 1st Floor (Near F-11 Markaz) For Sale,6600000.0,4.9 Marla,"E-11, Islamabad, Islamabad Capital",Flat,2.0,2.0,2025,1,2,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/e_11_e-11_4_2_bed_apartment_on_1st_floor_near_f-11_markaz_for_sale-53395437-3241-1.html
Islamabad,BRAND NEW 5 MARLA 70Ft HOUSE FOR SALE,56900000.00000001,5 Marla,"G-14, Islamabad, Islamabad Capital",House,5.0,5.0,2025,1,,,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/g_14_g-14_4_brand_new_5_marla_70ft_house_for_sale-54007173-3346-1.html
Islamabad,10 Marla Brand New 2 Storey House For Sale F15 Islamabad,48000000.0,10 Marla,"F-15, Islamabad, Islamabad Capital",House,6.0,6.0,2024,,,10,,,,,,,,https://www.zameen.com/Property/f_15_f-15_1_10_marla_brand_new_2_storey_house_for_sale_f15_islamabad-54086592-3291-1.html
Islamabad,Excellent Location | Ideal Family Living | Strong Investment Potential,42500000.0,4 Marla,"G-13, Islamabad, Islamabad Capital",House,4.0,4.0,2026,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,13,https://www.zameen.com/Property/g_13_g-13_1_excellent_location_ideal_family_living_strong_investment_potential-54215426-3337-1.html
Islamabad,Warda Hamna Fully Furnished Duplex 3Bed Front Facing Apartment Available For Sale,55000000.0,8.7 Marla,"G-11, Islamabad, Islamabad Capital",Flat,3.0,3.0,2013,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/g_11_3_warda_hamna_residencia_3_warda_hamna_fully_furnished_duplex_3bed_front_facing_apartment_available_for_sale-53143599-11863-1.html
Islamabad,4 Bedrooms Apartment Available For Sale In Abudhabi Towers F 11,55000000.0,12.4 Marla,"F-11, Islamabad, Islamabad Capital",Flat,4.0,3.0,2026,,,,4,,,,,,,https://www.zameen.com/Property/islamabad_f-11_4_bedrooms_apartment_available_for_sale_in_abudhabi_towers_f_11-53985171-163-1.html
Islamabad,House For Sale In Bani Gala - Ideal Location For Peaceful Living,110000000.0,1.7 Kanal,"Bani Gala, Islamabad, Islamabad Capital",House,5.0,7.0,2023,5,2,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_bani_gala_house_for_sale_in_bani_gala_-_ideal_location_for_peaceful_living-52802656-340-1.html
Islamabad,1 Kanal Corner House Available For Sale at DHA 2,120000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,6.0,7.0,2026,,,,,,,,,,,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_corner_house_available_for_sale_at_dha_2-54105181-339-1.html
Islamabad,Beautiful House Available For Sale,500000000.0,2 Kanal,"F-7, Islamabad, Islamabad Capital",House,8.0,6.0,2010,Yes,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_f-7_beautiful_house_available_for_sale-54127583-165-1.html
Islamabad,"10 Marla Luxury Modern House For Sale In DHA Phase 5 5 Bedrooms, Double Kitchen & Servant Quarter",60000000.0,10 Marla,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,6.0,2026,3,1,1,2,Yes,Yes,Yes,Yes,,,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_d_10_marla_luxury_modern_house_for_sale_in_dha_phase_5_5_bedrooms_double_kitchen_servant_quarter-54240411-8403-1.html
Islamabad,"Designer Built 5 Marla Brand New House For Sale In DHA Phase 5 - Sector F, Islamabad",41500000.0,5 Marla,"DHA Defence, Islamabad, Islamabad Capital",House,3.0,4.0,2026,2,1,1,1,Yes,Yes,Yes,Yes,,,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_f_designer_built_5_marla_brand_new_house_for_sale_in_dha_phase_5_-_sector_f_islamabad-54240587-8836-1.html
Islamabad,1 kanal beautiful House For Sale In DHA phase 2 Islamabad,102500000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,6.0,2026,3,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_beautiful_house_for_sale_in_dha_phase_2_islamabad-54147717-339-1.html
Islamabad,Brand New Designer Single Unit 5 Bed Prime Location Mansion,112500000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,6.0,2026,3,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_brand_new_designer_single_unit_5_bed_prime_location_mansion-54108880-339-1.html
Islamabad,1 kanal beautiful House For Sale In DHA phase 2 Islamabad,115000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,6.0,2026,3,,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_beautiful_house_for_sale_in_dha_phase_2_islamabad-54152159-339-1.html
Islamabad,Brand New Double Unit Designer 6 Bed House At Prime Location,85000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,6.0,6.0,2026,3,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_brand_new_double_unit_designer_6_bed_house_at_prime_location-54108915-339-1.html
Islamabad,1-Kanal designer House For Sale at prime location 70feet wide street,139000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,6.0,2026,3,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1-kanal_designer_house_for_sale_at_prime_location_70feet_wide_street-54147796-339-1.html
Islamabad,Dha 2 One Kanal Brand New Luxurious Designer FURNISHED HOUSE,139000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,6.0,2026,3,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_dha_2_one_kanal_brand_new_luxurious_designer_furnished_house-54059995-339-1.html
